Restaurant,Review,Rating,Label
Banana Leaf Multicuisine Restaurant,I had taken Dinner Buffet The ambience was good The food taste and dishes were below average Everything was self service even the starter For Veggie people s I would recommend not to go this restaurant as they don t have items in Paneer and Mushroom in Veg Apart from this they had dishes like Egg Burji Egg Curry rajma masala plain rice not even fried rice Bhendi fry etc Such dishes gave me a feeling that I am dining in a roadside dhaba tapri Coconut Barfi Ice cream was not at all special and seemed to be of low quality The Pastries tasted as if they are preserved since many days Overall I would say the buffet is a waste of money in this restaurant ,2.0,0
Behrouz Biryani,Kya gaand wala khana banaye aapne sala kutta bhi ulti karega ise khake Phir uska zaroorat se zyada packing kiya kya faida khana acha nahi hai dukaan band kar ke chai bhej,1.0,0
Momos Delight,A small kiosk among the many eateries opposite the DLF building A friend recommended this place as authentic Delhi style Momos so stopped by At around 9pm only steamed chicken Momos 60 5 were available They were absolutely steamy hot soft and delicious Inside the thin Momo skin was a large filling of minced chicken meat minimal veggies Just perfect Momos were served with a nice spicy and tangy red chilly chutney and a dollop of mayonnaise that I left Somehow the combination of Momos and Mayo didn t work for me They have crusted Kurkure momos that weren t available but hope to try them sometime later Here s my overall SCORE Food 5 5 Chicken filling Ambience NA Service Speed 5 5 instant but availability VFM 5 5 60 for 5 is very good for taste and quality ,4.5,0
Hitech Bawarchi Food Zone,Don t ever dare to order The worst food got bad smell when i opened the parcel I couldn t eat after looking some nonsense with hair seems like chicken leg I just straightly dumped in Dustbin worst experience I lost my money and food ,1.0,0
Aromas@11SIX,Were there for my friend s birthday party as the place is nearer to her It s a small place with around 6 7 tables with only two stewards Service is good as the place is not so crowded at the time we went Had Manchow Soup which can be much better Lipta Mushroom isn t that great mushroom isn t fresh There s no crispness in the Crispy Corn Egg biryani is good Overall not satisfied with the food much Even pricing is little high in comparison with the taste and quality ,2.0,0
Banana Leaf Multicuisine Restaurant,There is lot of discrimination between zomato gold customers and regular customers They give lot less quantity for zomato gold customers and also desriminated behaviour ,1.0,0
Hotel Zara Hi-Fi,chicken bad smell and seems it got spoiled ,1.0,0
Club Rogue,Went to this place to watch ipl match which was at 4pm and once happy hours ended they told us to leave There were more 10 overs left and they told us to leave Then manager came and he shouted at us and he din tell his name also We told we will leave after match he called 6 bouncers to send us out He was shouting as hell and abused us I have been to many clubs but this kind of attitude that too in a cheap place like club rougue is lame af Please ignore this club if u wanna have a good time,1.0,0
Domino's Pizza,how can they accept order if they won t deliver to particular place,1.0,0
The Lal Street - Bar Exchange,The Lady Bouncer Aunty with glasses at the desk didn t allow us to go inside as we were wearing Slides She referred the slides as Slippers straight to our faces They should ve mentioned about Shoes in Zomato app I feel so sad about the half knowledge of the aunty at the Reception desk Will never visit this place Ever ,1.0,0
Absolute Sizzlers,I have order veg sizzler but and they served me the non veg sizzler I had it without knowing it The server was rude unpolite and refused to accept his mistakes and even manager to the same extent There is no proper communication between chef and server It was worst experience in my life as I am a pure vegeterian I would recommend not to visit this place I would choose negative rating as a best option ,1.0,0
GD's,the item was not fresh prepared,2.0,0
Deli 9 Bistro,Came here with my Family after 2 3 months and ordered usual chinese combo They have changed their menu and made it more south Indian than continental like before In chinese combo they gave us noodles topped with Paneer 65 with all curry patta and mustard seeds This use to be my go to place until last year because of the freindly staff and variety in continental menu They changed their menu and the new taste is not worth it ,2.0,0
Behrouz Biryani,I have ordered a biriyani and the restaurant took close to one hour just to prepare the food And the zomato delivery person took 30 more mins to deliver the food One of the worst service from zomato When it comes to the food it was pretty average I dint feel like i am having a biriyani ,2.0,0
Shah Ghouse Hotel & Restaurant,Very very bad experience for me the waiter servicing was very bad I really irritated a lot by this environment very bad feeling to me I requested u please improve customer servicing l they not even response us I should call 5 more times I really feeling very bad for me first time such a bad experience to me ,1.0,0
Dunkin' Donuts,I made online order for Pack of 6 All time favorite donuts The donuts were not fresh Waste of money What is the point in having fancy packaging with bad quality food ,1.0,0
Feast - Sheraton Hyderabad Hotel,With the kind of price they have for the buffet I would call this as my worst buffet experience ever The vegetarian people I had accompanied had nothing to eat at all There was not even a single paneer starter And for non vegetarians there was nothing except chicken being served We don t expect such food for this cost and venue ,1.0,0
